StockCode,Selling Price,Purchase Price,Unit Profit,infoID
37409,0.85,0.71,0.14,3095
84766,5.95,4.96,0.99,3096
82545A,1.25,1.04,0.21,3097
85218,1.45,1.21,0.24,3098
20791,12.75,10.62,2.12,3099
84849D,1.69,1.41,0.28,3100
84033,1.65,1.38,0.27,3101
22106,6.75,5.62,1.12,3102
85232C,4.95,4.12,0.83,3103
21089,0.65,0.54,0.11,3104
21097,0.85,0.71,0.14,3105
90108,1.05,0.88,0.17,3106
16010,0.12,0.1,0.02,3107
20787,39.95,33.29,6.66,3108
20698,2.55,2.12,0.42,3109
72796C,1.65,1.38,0.27,3110
85027L,7.95,6.62,1.33,3111
84458,0.85,0.71,0.14,3112
20801,5.06,4.22,0.84,3113
90189A,7.64,6.37,1.27,3114
21409,4.25,3.54,0.71,3115
85023C,2.55,2.12,0.42,3116
90036B,7.95,6.62,1.33,3117
90059B,1.69,1.41,0.28,3118
90183A,2.96,2.47,0.49,3119
62094B,5.06,4.22,0.84,3120
21476,14.95,12.46,2.49,3121
84966B,20.0,16.67,3.33,3122
84966A,20.0,16.67,3.33,3123
47469,0.65,0.54,0.11,3124
84800L,2.12,1.77,0.35,3125
84804A,2.95,2.46,0.49,3126
PADS,0.0,0.0,0.0,3127
16161G,0.1,0.08,0.02,3128
84820,11.87,9.89,1.98,3129
90141D,5.51,4.59,0.92,3130
21793,6.75,5.62,1.12,3131
21792,6.75,5.62,1.12,3132
84567,1.65,1.38,0.27,3133
90019B,5.51,4.59,0.92,3134
90157,5.09,4.24,0.85,3135
22257,1.25,1.04,0.21,3136
79301,2.95,2.46,0.49,3137
84630,7.95,6.62,1.33,3138
90032,6.25,5.21,1.04,3139
17014F,1.65,1.38,0.27,3140
84799,1.25,1.04,0.21,3141
20890,3.75,3.12,0.62,3142
21474,19.95,16.62,3.32,3143
16044,0.06,0.05,0.01,3144
35921,1.25,1.04,0.21,3145
20786,35.95,29.96,5.99,3146
20785,35.95,29.96,5.99,3147
85032B,2.1,1.75,0.35,3148
17021,0.3,0.25,0.05,3149
22380,2.1,1.75,0.35,3150
22383,1.65,1.38,0.27,3151
22382,1.65,1.38,0.27,3152
44236,4.65,3.88,0.77,3153
15058A,7.95,6.62,1.33,3154
15058C,7.95,6.62,1.33,3155
90128A,1.25,1.04,0.21,3156
90162D,2.95,2.46,0.49,3157
90162A,2.95,2.46,0.49,3158
90128B,1.25,1.04,0.21,3159
22381,2.1,1.75,0.35,3160
84231,0.65,0.54,0.11,3161
84457,0.85,0.71,0.14,3162
22259,1.25,1.04,0.21,3163
84806A,1.45,1.21,0.24,3164
90102,0.83,0.69,0.14,3165
22384,1.65,1.38,0.27,3166
22379,2.1,1.75,0.35,3167
35638A,5.95,4.96,0.99,3168
22378,2.1,1.75,0.35,3169
44241C,0.85,0.71,0.14,3170
21394,1.95,1.62,0.32,3171
79303A,2.95,2.46,0.49,3172
22377,2.1,1.75,0.35,3173
84868A,6.95,5.79,1.16,3174
84868B,6.95,5.79,1.16,3175
48173A,6.75,5.62,1.12,3176
90050,7.22,6.02,1.2,3177
90179A,5.94,4.95,0.99,3178
90181A,9.34,7.78,1.56,3179
84809B,2.1,1.75,0.35,3180
84809A,2.1,1.75,0.35,3181
35822B,0.38,0.32,0.06,3182
35822P,0.38,0.32,0.06,3183
21794,6.75,5.62,1.12,3184
78033,4.25,3.54,0.71,3185
35920,1.25,1.04,0.21,3186
84447,0.85,0.71,0.14,3187
37491D,3.36,2.8,0.56,3188
21455,0.85,0.71,0.14,3189
84881,6.35,5.29,1.06,3190
21459,1.95,1.62,0.32,3191
71495B,0.42,0.35,0.07,3192
90024A,8.5,7.08,1.42,3193
84886,9.95,8.29,1.66,3194
84800M,1.69,1.41,0.28,3195
85131C,1.25,1.04,0.21,3196
21461,1.95,1.62,0.32,3197
21460,1.95,1.62,0.32,3198
21907,2.1,1.75,0.35,3199
22386,1.95,1.62,0.32,3200
22385,1.95,1.62,0.32,3201
22496,2.95,2.46,0.49,3202
22495,2.95,2.46,0.49,3203
22413,2.95,2.46,0.49,3204
22411,1.95,1.62,0.32,3205
22494,1.25,1.04,0.21,3206
22412,2.1,1.75,0.35,3207
46000R,1.45,1.21,0.24,3208
84219,2.55,2.12,0.42,3209
84461,2.55,2.12,0.42,3210
21763,25.95,21.62,4.32,3211
22500,4.95,4.12,0.83,3212
22497,4.25,3.54,0.71,3213
72821,1.65,1.38,0.27,3214
84218,1.95,1.62,0.32,3215
22417,0.55,0.46,0.09,3216
16206B,1.25,1.04,0.21,3217
22657,0.85,0.71,0.14,3218
62095B,1.69,1.41,0.28,3219
17174,0.42,0.35,0.07,3220
79071B,2.95,2.46,0.49,3221
37462E,0.42,0.35,0.07,3222
79140,0.42,0.35,0.07,3223
20822,4.65,3.88,0.77,3224
84927E,2.1,1.75,0.35,3225
84462,1.06,0.88,0.18,3226
84366,3.75,3.12,0.62,3227
90114,2.55,2.12,0.42,3228
90116,1.69,1.41,0.28,3229
22499,5.95,4.96,0.99,3230
90197D,4.95,4.12,0.83,3231
85205A,2.55,2.12,0.42,3232
84555A,2.95,2.46,0.49,3233
90214V,1.25,1.04,0.21,3234
84857A,8.5,7.08,1.42,3235
22498,5.95,4.96,0.99,3236
35644,1.95,1.62,0.32,3237
84859B,5.95,4.96,0.99,3238
17084A,0.21,0.18,0.04,3239
44089A,0.42,0.35,0.07,3240
44089C,0.42,0.35,0.07,3241
17027A,0.42,0.35,0.07,3242
84923,8.5,7.08,1.42,3243
20816,6.75,5.62,1.12,3244
84249A,0.42,0.35,0.07,3245
84803B,1.69,1.41,0.28,3246
16053,0.21,0.18,0.04,3247
84465,2.95,2.46,0.49,3248
84927A,2.1,1.75,0.35,3249
17012C,0.85,0.71,0.14,3250
84723,7.95,6.62,1.33,3251
84908A,6.95,5.79,1.16,3252
37451,4.95,4.12,0.83,3253
72751C,5.95,4.96,0.99,3254
22416,1.45,1.21,0.24,3255
85192S,0.65,0.54,0.11,3256
79157B,0.85,0.71,0.14,3257
82072,1.25,1.04,0.21,3258
84817,2.1,1.75,0.35,3259
84192,1.25,1.04,0.21,3260
84864A,6.75,5.62,1.12,3261
84030B,3.75,3.12,0.62,3262
84311,1.65,1.38,0.27,3263
71495A,0.42,0.35,0.07,3264
90202A,2.95,2.46,0.49,3265
82011E,3.75,3.12,0.62,3266
82011A,3.75,3.12,0.62,3267
22372,6.35,5.29,1.06,3268
21361,12.75,10.62,2.12,3269
37489B,1.95,1.62,0.32,3270
22371,5.45,4.54,0.91,3271
20838,2.95,2.46,0.49,3272
22374,6.35,5.29,1.06,3273
22376,6.35,5.29,1.06,3274
22375,6.35,5.29,1.06,3275
47563B,3.75,3.12,0.62,3276
84529B,6.75,5.62,1.12,3277
46137D,2.95,2.46,0.49,3278
44217M,2.95,2.46,0.49,3279
47421,0.42,0.35,0.07,3280
90189B,7.5,6.25,1.25,3281
90149,7.5,6.25,1.25,3282
90078,7.5,6.25,1.25,3283
90025D,3.75,3.12,0.62,3284
21087,0.65,0.54,0.11,3285
72715,0.42,0.35,0.07,3286
84614A,5.95,4.96,0.99,3287
84227,0.42,0.35,0.07,3288
75178,1.25,1.04,0.21,3289
35816P,1.25,1.04,0.21,3290
22432,1.65,1.38,0.27,3291
22433,1.95,1.62,0.32,3292
84800S,1.25,1.04,0.21,3293
90127B,1.25,1.04,0.21,3294
35823P,2.95,2.46,0.49,3295
84575A,5.95,4.96,0.99,3296
22431,1.95,1.62,0.32,3297
84629,21.95,18.29,3.66,3298
84962,59.95,49.96,9.99,3299
84964B,60.0,50.0,10.0,3300
84964A,60.0,50.0,10.0,3301
84965B,60.0,50.0,10.0,3302
84965A,60.0,50.0,10.0,3303
84613A,4.65,3.88,0.77,3304
37481,0.0,0.0,0.0,3305
37488A,2.95,2.46,0.49,3306
35909A,2.95,2.46,0.49,3307
21387,0.85,0.71,0.14,3308
84751B,3.75,3.12,0.62,3309
47422,0.36,0.3,0.06,3310
22609,0.85,0.71,0.14,3311
72083A,2.1,1.75,0.35,3312
81953P,0.85,0.71,0.14,3313
22610,0.85,0.71,0.14,3314
22608,0.85,0.71,0.14,3315
84226,0.85,0.71,0.14,3316
84770,9.95,8.29,1.66,3317
21623,9.95,8.29,1.66,3318
71496A,0.53,0.44,0.09,3319
84546,1.65,1.38,0.27,3320
62086A,1.95,1.62,0.32,3321
21760,125.0,104.17,20.83,3322
90162C,2.95,2.46,0.49,3323
90162B,2.95,2.46,0.49,3324
84805A,3.75,3.12,0.62,3325
84679,5.95,4.96,0.99,3326
84908B,1.95,1.62,0.32,3327
16054,0.42,0.35,0.07,3328
20836,0.85,0.71,0.14,3329
21003,6.35,5.29,1.06,3330
22489,0.42,0.35,0.07,3331
90086,0.85,0.71,0.14,3332
84205C,0.19,0.16,0.03,3333
84726,1.65,1.38,0.27,3334
84720,3.95,3.29,0.66,3335
17012F,0.85,0.71,0.14,3336
84926A,1.25,1.04,0.21,3337
77079,2.12,1.77,0.35,3338
84596I,1.25,1.04,0.21,3339
21197,1.65,1.38,0.27,3340
16045,0.12,0.1,0.02,3341
35950,1.25,1.04,0.21,3342
37379B,1.25,1.04,0.21,3343
22457,2.95,2.46,0.49,3344
22456,4.95,4.12,0.83,3345
22483,2.95,2.46,0.49,3346
22458,2.55,2.12,0.42,3347
22459,2.55,2.12,0.42,3348
22467,2.55,2.12,0.42,3349
22465,1.65,1.38,0.27,3350
22464,1.65,1.38,0.27,3351
22478,1.25,1.04,0.21,3352
22477,1.25,1.04,0.21,3353
22480,1.25,1.04,0.21,3354
22482,1.25,1.04,0.21,3355
22488,1.65,1.38,0.27,3356
22485,12.75,10.62,2.12,3357
22466,1.95,1.62,0.32,3358
18097A,2.55,2.12,0.42,3359
22475,4.95,4.12,0.83,3360
22479,1.25,1.04,0.21,3361
22487,9.95,8.29,1.66,3362
22461,12.75,10.62,2.12,3363
22476,4.95,4.12,0.83,3364
16050,0.25,0.21,0.04,3365
22481,1.25,1.04,0.21,3366
90075,8.95,7.46,1.49,3367
90025B,3.75,3.12,0.62,3368
90074,8.95,7.46,1.49,3369
47369A,2.95,2.46,0.49,3370
22474,4.95,4.12,0.83,3371
84251B,0.19,0.16,0.03,3372
22486,12.75,10.62,2.12,3373
22460,1.25,1.04,0.21,3374
79172D,0.85,0.71,0.14,3375
22468,6.75,5.62,1.12,3376
22569,3.75,3.12,0.62,3377
22568,3.75,3.12,0.62,3378
22570,3.75,3.12,0.62,3379
22586,0.85,0.71,0.14,3380
22587,0.72,0.6,0.12,3381
22565,0.85,0.71,0.14,3382
16245A,1.25,1.04,0.21,3383
22566,0.85,0.71,0.14,3384
22585,1.06,0.88,0.18,3385
22582,2.1,1.75,0.35,3386
22583,2.1,1.75,0.35,3387
22584,2.1,1.75,0.35,3388
79161A,2.95,2.46,0.49,3389
22472,4.95,4.12,0.83,3390
22509,16.95,14.12,2.82,3391
22505,4.95,4.12,0.83,3392
71434B,2.55,2.12,0.42,3393
22473,4.25,3.54,0.71,3394
22508,3.75,3.12,0.62,3395
22471,4.95,4.12,0.83,3396
84632,59.95,49.96,9.99,3397
22507,4.95,4.12,0.83,3398
22512,3.75,3.12,0.62,3399
84743C,1.25,1.04,0.21,3400
84806B,1.45,1.21,0.24,3401
22511,3.75,3.12,0.62,3402
22513,3.75,3.12,0.62,3403
22659,1.95,1.62,0.32,3404
22631,1.95,1.62,0.32,3405
22618,9.95,8.29,1.66,3406
22617,4.95,4.12,0.83,3407
DCGS0069,16.13,13.44,2.69,3408
22362,5.91,4.93,0.98,3409
22363,2.55,2.12,0.42,3410
22423,12.75,10.62,2.12,3411
84613C,4.65,3.88,0.77,3412
22510,3.75,3.12,0.62,3413
22359,2.95,2.46,0.49,3414
22361,2.95,2.46,0.49,3415
22364,2.95,2.46,0.49,3416
90037B,2.55,2.12,0.42,3417
22450,2.95,2.46,0.49,3418
22449,2.95,2.46,0.49,3419
22451,2.95,2.46,0.49,3420
20973,0.55,0.46,0.09,3421
22445,2.95,2.46,0.49,3422
85186B,0.42,0.35,0.07,3423
21196,1.65,1.38,0.27,3424
22429,4.25,3.54,0.71,3425
21452,2.95,2.46,0.49,3426
22446,3.35,2.79,0.56,3427
22448,3.35,2.79,0.56,3428
21310,29.95,24.96,4.99,3429
85019B,4.25,3.54,0.71,3430
90026A,8.5,7.08,1.42,3431
35970,1.69,1.41,0.28,3432
16008,0.25,0.21,0.04,3433
10124A,0.42,0.35,0.07,3434
22454,5.91,4.93,0.98,3435
90027A,2.95,2.46,0.49,3436
22453,2.95,2.46,0.49,3437
22452,2.95,2.46,0.49,3438
37509,2.55,2.12,0.42,3439
35824P,1.49,1.24,0.25,3440
22447,3.35,2.79,0.56,3441
22441,1.85,1.54,0.31,3442
22444,1.25,1.04,0.21,3443
22443,7.95,6.62,1.33,3444
22442,7.95,6.62,1.33,3445
22564,1.25,1.04,0.21,3446
22563,1.25,1.04,0.21,3447
22562,1.25,1.04,0.21,3448
22561,1.65,1.38,0.27,3449
46138D,1.95,1.62,0.32,3450
22555,1.65,1.38,0.27,3451
22556,1.65,1.38,0.27,3452
22560,1.25,1.04,0.21,3453
22551,1.65,1.38,0.27,3454
22554,1.65,1.38,0.27,3455
44242A,1.25,1.04,0.21,3456
22557,1.65,1.38,0.27,3457
22553,1.65,1.38,0.27,3458
22549,1.45,1.21,0.24,3459
22550,3.75,3.12,0.62,3460
22535,0.42,0.35,0.07,3461
22518,2.1,1.75,0.35,3462
21878,0.85,0.71,0.14,3463
22522,0.85,0.71,0.14,3464
22520,0.85,0.71,0.14,3465
22523,0.85,0.71,0.14,3466
22521,0.85,0.71,0.14,3467
22524,1.25,1.04,0.21,3468
22525,1.25,1.04,0.21,3469
22519,2.1,1.75,0.35,3470
22548,1.25,1.04,0.21,3471
21787,0.85,0.71,0.14,3472
22559,1.25,1.04,0.21,3473
40005B,0.85,0.71,0.14,3474
22544,0.42,0.35,0.07,3475
20953,1.65,1.38,0.27,3476
22539,0.42,0.35,0.07,3477
22528,1.25,1.04,0.21,3478
22526,12.75,10.62,2.12,3479
22567,1.25,1.04,0.21,3480
22543,0.42,0.35,0.07,3481
22546,0.42,0.35,0.07,3482
22545,0.42,0.35,0.07,3483
22405,1.25,1.04,0.21,3484
22409,1.25,1.04,0.21,3485
22408,1.25,1.04,0.21,3486
22406,1.25,1.04,0.21,3487
22407,1.25,1.04,0.21,3488
22410,1.25,1.04,0.21,3489
22402,1.25,1.04,0.21,3490
22399,1.25,1.04,0.21,3491
22396,1.25,1.04,0.21,3492
22390,2.55,2.12,0.42,3493
22393,2.55,2.12,0.42,3494
20958,1.95,1.62,0.32,3495
22517,2.1,1.75,0.35,3496
44091A,0.42,0.35,0.07,3497
72084B,1.95,1.62,0.32,3498
85146,5.95,4.96,0.99,3499
90046,4.95,4.12,0.83,3500
84814A,1.95,1.62,0.32,3501
22541,0.42,0.35,0.07,3502
22612,3.75,3.12,0.62,3503
22611,4.95,4.12,0.83,3504
22516,2.1,1.75,0.35,3505
22515,2.1,1.75,0.35,3506
22514,2.1,1.75,0.35,3507
22530,0.42,0.35,0.07,3508
22534,0.42,0.35,0.07,3509
22536,0.42,0.35,0.07,3510
22533,0.42,0.35,0.07,3511
22529,0.42,0.35,0.07,3512
22538,0.42,0.35,0.07,3513
22532,0.42,0.35,0.07,3514
22540,0.42,0.35,0.07,3515
22547,0.42,0.35,0.07,3516
22403,1.25,1.04,0.21,3517
22537,0.42,0.35,0.07,3518
22398,1.25,1.04,0.21,3519
84915,5.95,4.96,0.99,3520
22400,1.06,0.88,0.18,3521
22389,2.1,1.75,0.35,3522
22391,2.1,1.75,0.35,3523
84527,1.95,1.62,0.32,3524
22531,0.42,0.35,0.07,3525
90152C,5.95,4.96,0.99,3526
DCGS0070,12.72,10.6,2.12,3527
DCGS0075,12.72,10.6,2.12,3528
22394,2.55,2.12,0.42,3529
22436,0.65,0.54,0.11,3530
22434,1.95,1.62,0.32,3531
22437,0.85,0.71,0.14,3532
22439,0.65,0.54,0.11,3533
22435,1.25,1.04,0.21,3534
20860,2.1,1.75,0.35,3535
22606,15.95,13.29,2.66,3536
22607,8.5,7.08,1.42,3537
22605,12.75,10.62,2.12,3538
21922,7.95,6.62,1.33,3539
82484,6.45,5.38,1.08,3540
47348A,1.95,1.62,0.32,3541
22440,0.42,0.35,0.07,3542
21925,1.25,1.04,0.21,3543
22438,1.95,1.62,0.32,3544
21927,1.25,1.04,0.21,3545
21926,1.25,1.04,0.21,3546
20957,1.45,1.21,0.24,3547
22395,2.55,2.12,0.42,3548
21511,0.42,0.35,0.07,3549
35818B,1.65,1.38,0.27,3550
22558,1.25,1.04,0.21,3551
84875B,1.25,1.04,0.21,3552
84927D,2.1,1.75,0.35,3553
90024F,8.49,7.08,1.42,3554
72709,0.85,0.71,0.14,3555
90135A,4.95,4.12,0.83,3556
71496B,0.65,0.54,0.11,3557
90095,2.55,2.12,0.42,3558
22469,1.65,1.38,0.27,3559
22470,2.95,2.46,0.49,3560
22719,1.25,1.04,0.21,3561
84823,39.95,33.29,6.66,3562
78027,15.95,13.29,2.66,3563
84731,1.65,1.38,0.27,3564
84858B,5.95,4.96,0.99,3565
16169A,0.42,0.35,0.07,3566
16151A,3.75,3.12,0.62,3567
62043B,1.65,1.38,0.27,3568
22626,8.5,7.08,1.42,3569
22503,29.95,24.96,4.99,3570
84840,7.65,6.38,1.27,3571
22627,8.5,7.08,1.42,3572
22625,8.5,7.08,1.42,3573
84760L,1.6,1.33,0.27,3574
22624,8.5,7.08,1.42,3575
22504,24.95,20.79,4.16,3576
22491,0.85,0.71,0.14,3577
22492,0.65,0.54,0.11,3578
22615,0.29,0.24,0.05,3579
22616,0.29,0.24,0.05,3580
22614,0.29,0.24,0.05,3581
22613,0.85,0.71,0.14,3582
22421,0.42,0.35,0.07,3583
22418,0.72,0.6,0.12,3584
22621,1.45,1.21,0.24,3585
22623,4.95,4.12,0.83,3586
22619,3.75,3.12,0.62,3587
22419,0.36,0.3,0.06,3588
22493,1.45,1.21,0.24,3589
22622,8.5,7.08,1.42,3590
22420,0.42,0.35,0.07,3591
22422,0.65,0.54,0.11,3592
81953B,0.85,0.71,0.14,3593
22620,1.25,1.04,0.21,3594
90091,0.85,0.71,0.14,3595
84914A,25.95,21.62,4.32,3596
85050,2.1,1.75,0.35,3597
46115B,0.19,0.16,0.03,3598
45013,2.95,2.46,0.49,3599
35817P,0.38,0.32,0.06,3600
35818P,0.38,0.32,0.06,3601
22427,5.95,4.96,0.99,3602
22430,4.95,4.12,0.83,3603
22645,1.45,1.21,0.24,3604
22646,1.45,1.21,0.24,3605
22650,1.45,1.21,0.24,3606
22647,1.45,1.21,0.24,3607
22649,4.95,4.12,0.83,3608
22644,1.45,1.21,0.24,3609
37483,2.55,2.12,0.42,3610
22425,4.95,4.12,0.83,3611
22424,12.75,10.62,2.12,3612
22426,3.75,3.12,0.62,3613
84757,14.95,12.46,2.49,3614
85070,125.0,104.17,20.83,3615
21382,2.95,2.46,0.49,3616
84086B,2.95,2.46,0.49,3617
22428,6.95,5.79,1.16,3618
10124G,0.42,0.35,0.07,3619
84963A,49.95,41.63,8.32,3620
84963B,49.95,41.63,8.32,3621
84967C,79.95,66.62,13.33,3622
22634,9.95,8.29,1.66,3623
22635,9.95,8.29,1.66,3624
22637,2.1,1.75,0.35,3625
22636,8.5,7.08,1.42,3626
17014E,1.65,1.38,0.27,3627
90025C,3.75,3.12,0.62,3628
22501,8.5,7.08,1.42,3629
22502,4.25,3.54,0.71,3630
90049,4.95,4.12,0.83,3631
35265,6.95,5.79,1.16,3632
46037A,1.25,1.04,0.21,3633
22707,0.42,0.35,0.07,3634
22705,0.42,0.35,0.07,3635
22704,0.42,0.35,0.07,3636
22711,0.42,0.35,0.07,3637
22710,0.42,0.35,0.07,3638
35240,8.49,7.08,1.42,3639
22713,0.42,0.35,0.07,3640
22712,0.42,0.35,0.07,3641
22714,0.42,0.35,0.07,3642
17011B,2.1,1.75,0.35,3643
84891B,7.95,6.62,1.33,3644
22716,0.42,0.35,0.07,3645
22715,0.42,0.35,0.07,3646
22718,0.42,0.35,0.07,3647
22706,0.42,0.35,0.07,3648
22708,0.42,0.35,0.07,3649
22709,0.42,0.35,0.07,3650
22717,0.36,0.3,0.06,3651
22864,0.42,0.35,0.07,3652
79308B,0.85,0.71,0.14,3653
35650,4.95,4.12,0.83,3654
DCGS0041,5.06,4.22,0.84,3655
90214W,1.25,1.04,0.21,3656
90154,8.95,7.46,1.49,3657
90026D,8.5,7.08,1.42,3658
79532,1.25,1.04,0.21,3659
71050,0.35,0.29,0.06,3660
84424A,3.75,3.12,0.62,3661
85115B,4.25,3.54,0.71,3662
84709A,5.95,4.96,0.99,3663
37479P,2.55,2.12,0.42,3664
90042C,2.55,2.12,0.42,3665
84493,2.55,2.12,0.42,3666
16162M,0.42,0.35,0.07,3667
DCGS0037,12.72,10.6,2.12,3668
90179C,5.94,4.95,0.99,3669
84857C,8.5,7.08,1.42,3670
62097B,2.95,2.46,0.49,3671
78034B,1.95,1.62,0.32,3672
90118,5.06,4.22,0.84,3673
90063A,8.5,7.08,1.42,3674
90104,0.85,0.71,0.14,3675
DCGSSBOY,3.36,2.8,0.56,3676
DCGSSGIRL,3.36,2.8,0.56,3677
90128D,1.25,1.04,0.21,3678
22701,5.91,4.93,0.98,3679
90119,2.55,2.12,0.42,3680
75172,3.75,3.12,0.62,3681
22703,4.21,3.51,0.7,3682
22702,2.1,1.75,0.35,3683
22640,2.55,2.12,0.42,3684
90142A,5.09,4.24,0.85,3685
90094,2.55,2.12,0.42,3686
90051,7.22,6.02,1.2,3687
22692,7.49,6.24,1.25,3688
22660,7.49,6.24,1.25,3689
22687,7.49,6.24,1.25,3690
22691,7.49,6.24,1.25,3691
22690,7.49,6.24,1.25,3692
22689,7.49,6.24,1.25,3693
22688,7.49,6.24,1.25,3694
84247E,2.95,2.46,0.49,3695
22629,1.95,1.62,0.32,3696
22628,4.95,4.12,0.83,3697
22700,2.95,2.46,0.49,3698
22630,1.95,1.62,0.32,3699
22669,2.95,2.46,0.49,3700
84967A,15.0,12.5,2.5,3701
22668,5.91,4.93,0.98,3702
22666,2.95,2.46,0.49,3703
22667,2.95,2.46,0.49,3704
22665,2.95,2.46,0.49,3705
22656,295.0,245.83,49.17,3706
22655,295.0,245.83,49.17,3707
17012D,0.85,0.71,0.14,3708
45014,4.65,3.88,0.77,3709
22596,0.72,0.6,0.12,3710
22602,0.72,0.6,0.12,3711
22600,0.72,0.6,0.12,3712
22603,0.72,0.6,0.12,3713
22595,0.72,0.6,0.12,3714
22593,0.72,0.6,0.12,3715
22588,2.1,1.75,0.35,3716
22589,2.1,1.75,0.35,3717
22591,2.55,2.12,0.42,3718
22573,0.85,0.71,0.14,3719
22581,0.85,0.71,0.14,3720
22579,0.85,0.71,0.14,3721
22578,0.85,0.71,0.14,3722
22577,0.85,0.71,0.14,3723
22601,0.85,0.71,0.14,3724
22594,0.85,0.71,0.14,3725
22576,0.85,0.71,0.14,3726
22574,0.85,0.71,0.14,3727
22652,1.65,1.38,0.27,3728
22643,2.55,2.12,0.42,3729
22642,2.55,2.12,0.42,3730
22639,2.55,2.12,0.42,3731
44092B,0.85,0.71,0.14,3732
22575,1.95,1.62,0.32,3733
22653,4.21,3.51,0.7,3734
22654,5.95,4.96,0.99,3735
22661,0.72,0.6,0.12,3736
22662,1.65,1.38,0.27,3737
22663,1.95,1.62,0.32,3738
90066A,6.75,5.62,1.12,3739
22580,5.95,4.96,0.99,3740
22651,1.66,1.38,0.28,3741
22641,2.55,2.12,0.42,3742
22572,1.66,1.38,0.28,3743
22664,2.1,1.75,0.35,3744
22604,2.55,2.12,0.42,3745
22963,0.85,0.71,0.14,3746
22961,1.45,1.21,0.24,3747
22638,2.55,2.12,0.42,3748
22571,1.66,1.38,0.28,3749
22599,0.72,0.6,0.12,3750
22597,0.72,0.6,0.12,3751
22598,0.85,0.71,0.14,3752
22592,3.75,3.12,0.62,3753
22694,2.1,1.75,0.35,3754
22696,1.95,1.62,0.32,3755
22695,1.45,1.21,0.24,3756
21585,1.65,1.38,0.27,3757
22693,1.25,1.04,0.21,3758
22758,1.25,1.04,0.21,3759
22755,0.85,0.71,0.14,3760
22752,8.5,7.08,1.42,3761
22753,0.85,0.71,0.14,3762
22754,0.85,0.71,0.14,3763
22759,1.65,1.38,0.27,3764
22757,1.25,1.04,0.21,3765
22756,1.25,1.04,0.21,3766
22743,2.95,2.46,0.49,3767
22744,2.95,2.46,0.49,3768
22742,2.95,2.46,0.49,3769
22697,5.91,4.93,0.98,3770
22698,5.91,4.93,0.98,3771
22699,5.91,4.93,0.98,3772
22680,1.25,1.04,0.21,3773
22681,1.25,1.04,0.21,3774
22677,1.25,1.04,0.21,3775
22678,1.25,1.04,0.21,3776
22679,1.25,1.04,0.21,3777
22682,1.25,1.04,0.21,3778
22683,1.25,1.04,0.21,3779
22684,1.25,1.04,0.21,3780
22685,1.25,1.04,0.21,3781
22686,1.25,1.04,0.21,3782
22670,1.25,1.04,0.21,3783
22671,1.65,1.38,0.27,3784
22672,1.65,1.38,0.27,3785
22673,1.25,1.04,0.21,3786
22674,1.25,1.04,0.21,3787
22675,1.25,1.04,0.21,3788
22676,1.25,1.04,0.21,3789
90021,11.95,9.96,1.99,3790
85095,0.65,0.54,0.11,3791
22851,0.85,0.71,0.14,3792
84201C,0.19,0.16,0.03,3793
84206B,0.19,0.16,0.03,3794
84966C,12.0,10.0,2.0,3795
78026,10.0,8.33,1.67,3796
22751,3.75,3.12,0.62,3797
35591T,1.25,1.04,0.21,3798
35597A,1.25,1.04,0.21,3799
22750,3.75,3.12,0.62,3800
22940,4.25,3.54,0.71,3801
22959,0.42,0.35,0.07,3802
22985,0.42,0.35,0.07,3803
22986,0.42,0.35,0.07,3804
22987,0.42,0.35,0.07,3805
22749,3.75,3.12,0.62,3806
22867,2.1,1.75,0.35,3807
22865,2.1,1.75,0.35,3808
22866,2.1,1.75,0.35,3809
22834,2.1,1.75,0.35,3810
22984,0.42,0.35,0.07,3811
22835,4.65,3.88,0.77,3812
21263,1.95,1.62,0.32,3813
47341A,3.75,3.12,0.62,3814
22983,0.85,0.71,0.14,3815
22855,1.06,0.88,0.18,3816
22812,1.95,1.62,0.32,3817
22732,1.25,1.04,0.21,3818
22821,0.65,0.54,0.11,3819
22820,0.65,0.54,0.11,3820
22948,0.85,0.71,0.14,3821
22815,0.42,0.35,0.07,3822
22817,0.42,0.35,0.07,3823
22734,2.55,2.12,0.42,3824
22735,1.65,1.38,0.27,3825
22737,1.65,1.38,0.27,3826
22738,1.65,1.38,0.27,3827
22736,1.65,1.38,0.27,3828
22739,1.65,1.38,0.27,3829
22946,16.95,14.12,2.82,3830
22947,16.95,14.12,2.82,3831
22907,0.85,0.71,0.14,3832
22862,4.25,3.54,0.71,3833
22816,0.42,0.35,0.07,3834
22818,0.42,0.35,0.07,3835
22731,1.25,1.04,0.21,3836
22854,4.95,4.12,0.83,3837
22909,0.85,0.71,0.14,3838
22813,1.95,1.62,0.32,3839
22733,1.25,1.04,0.21,3840
22952,0.55,0.46,0.09,3841
22910,2.95,2.46,0.49,3842
22945,0.85,0.71,0.14,3843
22949,1.45,1.21,0.24,3844
22951,0.55,0.46,0.09,3845
22944,1.25,1.04,0.21,3846
22950,1.45,1.21,0.24,3847
22906,1.65,1.38,0.27,3848
22911,2.95,2.46,0.49,3849
22905,2.95,2.46,0.49,3850
22904,2.95,2.46,0.49,3851
22819,0.85,0.71,0.14,3852
22809,2.95,2.46,0.49,3853
22810,2.95,2.46,0.49,3854
16248B,1.25,1.04,0.21,3855
22908,0.85,0.71,0.14,3856
22806,2.55,2.12,0.42,3857
